id,source_file,dataset_key,series_year,period_start,period_end,period_label,jurisdiction,jurisdiction_slug,location,location_slug,age_group,age_group_slug,metric_key,metric_label,metric_group,detection_method,detection_method_slug,fines,arrests,charges,total_actions
fines-09347,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2023,2023-08-01,2023-08-31,Aug 2023,VIC,vic,Outer Regional Australia,outer-regional-australia,40-64,40-64,mobile_phone_use,Mobile phone use,Distraction,Police issued,police-issued,22,0,0,22
fines-09348,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2023,2023-08-01,2023-08-31,Aug 2023,VIC,vic,Outer Regional Australia,outer-regional-australia,40-64,40-64,non_wearing_seatbelts,Seatbelt non-compliance,Vehicle safety,Police issued,police-issued,17,0,0,17
fines-09349,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2023,2023-08-01,2023-08-31,Aug 2023,VIC,vic,Outer Regional Australia,outer-regional-australia,40-64,40-64,speed_fines,Speeding fines,Speed enforcement,Fixed camera,fixed-camera,14,0,0,14
fines-09350,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2023,2023-08-01,2023-08-31,Aug 2023,VIC,vic,Outer Regional Australia,outer-regional-australia,40-64,40-64,speed_fines,Speeding fines,Speed enforcement,Mobile camera,mobile-camera,490,0,0,490
fines-09351,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2023,2023-08-01,2023-08-31,Aug 2023,VIC,vic,Outer Regional Australia,outer-regional-australia,40-64,40-64,speed_fines,Speeding fines,Speed enforcement,Police issued,police-issued,380,0,0,380
fines-09352,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2023,2023-08-01,2023-08-31,Aug 2023,VIC,vic,Outer Regional Australia,outer-regional-australia,40-64,40-64,unlicensed_driving,Unlicensed driving,Licensing,Police issued,police-issued,15,0,0,15
fines-09353,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2023,2023-08-01,2023-08-31,Aug 2023,VIC,vic,Outer Regional Australia,outer-regional-australia,65 and over,65-and-over,mobile_phone_use,Mobile phone use,Distraction,Police issued,police-issued,1,0,0,1
fines-09354,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2023,2023-08-01,2023-08-31,Aug 2023,VIC,vic,Outer Regional Australia,outer-regional-australia,65 and over,65-and-over,non_wearing_seatbelts,Seatbelt non-compliance,Vehicle safety,Police issued,police-issued,7,0,0,7
fines-09355,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2023,2023-08-01,2023-08-31,Aug 2023,VIC,vic,Outer Regional Australia,outer-regional-australia,65 and over,65-and-over,speed_fines,Speeding fines,Speed enforcement,Fixed camera,fixed-camera,8,0,0,8
fines-09356,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2023,2023-08-01,2023-08-31,Aug 2023,VIC,vic,Outer Regional Australia,outer-regional-australia,65 and over,65-and-over,speed_fines,Speeding fines,Speed enforcement,Mobile camera,mobile-camera,218,0,0,218
fines-09357,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2023,2023-08-01,2023-08-31,Aug 2023,VIC,vic,Outer Regional Australia,outer-regional-australia,65 and over,65-and-over,speed_fines,Speeding fines,Speed enforcement,Police issued,police-issued,88,0,0,88
fines-09358,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2023,2023-08-01,2023-08-31,Aug 2023,VIC,vic,Outer Regional Australia,outer-regional-australia,65 and over,65-and-over,unlicensed_driving,Unlicensed driving,Licensing,Police issued,police-issued,2,0,0,2
fines-09359,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2023,2023-08-01,2023-08-31,Aug 2023,VIC,vic,Outer Regional Australia,outer-regional-australia,Unknown,unknown,speed_fines,Speeding fines,Speed enforcement,Fixed camera,fixed-camera,6,0,0,6
fines-09360,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2023,2023-08-01,2023-08-31,Aug 2023,VIC,vic,Outer Regional Australia,outer-regional-australia,Unknown,unknown,speed_fines,Speeding fines,Speed enforcement,Mobile camera,mobile-camera,302,0,0,302
fines-09361,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2023,2023-08-01,2023-08-31,Aug 2023,VIC,vic,Outer Regional Australia,outer-regional-australia,Unknown,unknown,speed_fines,Speeding fines,Speed enforcement,Police issued,police-issued,1,0,0,1
fines-09362,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2023,2023-08-01,2023-08-31,Aug 2023,VIC,vic,Outer Regional Australia,outer-regional-australia,Unknown,unknown,unlicensed_driving,Unlicensed driving,Licensing,Police issued,police-issued,1,0,0,1
fines-09363,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2023,2023-08-01,2023-08-31,Aug 2023,VIC,vic,Remote Australia,remote-australia,17-25,17-25,speed_fines,Speeding fines,Speed enforcement,Police issued,police-issued,3,0,0,3
fines-09364,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2023,2023-08-01,2023-08-31,Aug 2023,VIC,vic,Remote Australia,remote-australia,26-39,26-39,speed_fines,Speeding fines,Speed enforcement,Police issued,police-issued,1,0,0,1
fines-09365,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2023,2023-08-01,2023-08-31,Aug 2023,VIC,vic,Remote Australia,remote-australia,40-64,40-64,speed_fines,Speeding fines,Speed enforcement,Police issued,police-issued,12,0,0,12
fines-09366,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2023,2023-08-01,2023-08-31,Aug 2023,VIC,vic,Remote Australia,remote-australia,65 and over,65-and-over,non_wearing_seatbelts,Seatbelt non-compliance,Vehicle safety,Police issued,police-issued,1,0,0,1
fines-09367,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2023,2023-08-01,2023-08-31,Aug 2023,VIC,vic,Remote Australia,remote-australia,65 and over,65-and-over,speed_fines,Speeding fines,Speed enforcement,Police issued,police-issued,11,0,0,11
fines-09368,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2023,2023-08-01,2023-08-31,Aug 2023,VIC,vic,Unknown,unknown,17-25,17-25,mobile_phone_use,Mobile phone use,Distraction,Police issued,police-issued,5,0,0,5
fines-09369,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2023,2023-08-01,2023-08-31,Aug 2023,VIC,vic,Unknown,unknown,17-25,17-25,speed_fines,Speeding fines,Speed enforcement,Fixed camera,fixed-camera,52,0,0,52
fines-09370,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2023,2023-08-01,2023-08-31,Aug 2023,VIC,vic,Unknown,unknown,17-25,17-25,speed_fines,Speeding fines,Speed enforcement,Mobile camera,mobile-camera,84,0,0,84
fines-09371,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2023,2023-08-01,2023-08-31,Aug 2023,VIC,vic,Unknown,unknown,17-25,17-25,speed_fines,Speeding fines,Speed enforcement,Police issued,police-issued,33,0,0,33
fines-09372,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2023,2023-08-01,2023-08-31,Aug 2023,VIC,vic,Unknown,unknown,17-25,17-25,unlicensed_driving,Unlicensed driving,Licensing,Police issued,police-issued,3,0,0,3
fines-09373,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2023,2023-08-01,2023-08-31,Aug 2023,VIC,vic,Unknown,unknown,26-39,26-39,mobile_phone_use,Mobile phone use,Distraction,Police issued,police-issued,4,0,0,4
fines-09374,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2023,2023-08-01,2023-08-31,Aug 2023,VIC,vic,Unknown,unknown,26-39,26-39,non_wearing_seatbelts,Seatbelt non-compliance,Vehicle safety,Police issued,police-issued,6,0,0,6
fines-09375,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2023,2023-08-01,2023-08-31,Aug 2023,VIC,vic,Unknown,unknown,26-39,26-39,speed_fines,Speeding fines,Speed enforcement,Fixed camera,fixed-camera,142,0,0,142
fines-09376,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2023,2023-08-01,2023-08-31,Aug 2023,VIC,vic,Unknown,unknown,26-39,26-39,speed_fines,Speeding fines,Speed enforcement,Mobile camera,mobile-camera,221,0,0,221
fines-09377,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2023,2023-08-01,2023-08-31,Aug 2023,VIC,vic,Unknown,unknown,26-39,26-39,speed_fines,Speeding fines,Speed enforcement,Police issued,police-issued,65,0,0,65
fines-09378,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2023,2023-08-01,2023-08-31,Aug 2023,VIC,vic,Unknown,unknown,26-39,26-39,unlicensed_driving,Unlicensed driving,Licensing,Police issued,police-issued,4,0,0,4
fines-09379,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2023,2023-08-01,2023-08-31,Aug 2023,VIC,vic,Unknown,unknown,40-64,40-64,mobile_phone_use,Mobile phone use,Distraction,Police issued,police-issued,7,0,0,7
fines-09380,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2023,2023-08-01,2023-08-31,Aug 2023,VIC,vic,Unknown,unknown,40-64,40-64,non_wearing_seatbelts,Seatbelt non-compliance,Vehicle safety,Police issued,police-issued,3,0,0,3
fines-09381,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2023,2023-08-01,2023-08-31,Aug 2023,VIC,vic,Unknown,unknown,40-64,40-64,speed_fines,Speeding fines,Speed enforcement,Fixed camera,fixed-camera,259,0,0,259
fines-09382,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2023,2023-08-01,2023-08-31,Aug 2023,VIC,vic,Unknown,unknown,40-64,40-64,speed_fines,Speeding fines,Speed enforcement,Mobile camera,mobile-camera,365,0,0,365
fines-09383,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2023,2023-08-01,2023-08-31,Aug 2023,VIC,vic,Unknown,unknown,40-64,40-64,speed_fines,Speeding fines,Speed enforcement,Police issued,police-issued,99,0,0,99
fines-09384,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2023,2023-08-01,2023-08-31,Aug 2023,VIC,vic,Unknown,unknown,65 and over,65-and-over,non_wearing_seatbelts,Seatbelt non-compliance,Vehicle safety,Police issued,police-issued,1,0,0,1
fines-09385,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2023,2023-08-01,2023-08-31,Aug 2023,VIC,vic,Unknown,unknown,65 and over,65-and-over,speed_fines,Speeding fines,Speed enforcement,Fixed camera,fixed-camera,70,0,0,70
fines-09386,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2023,2023-08-01,2023-08-31,Aug 2023,VIC,vic,Unknown,unknown,65 and over,65-and-over,speed_fines,Speeding fines,Speed enforcement,Mobile camera,mobile-camera,146,0,0,146
fines-09387,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2023,2023-08-01,2023-08-31,Aug 2023,VIC,vic,Unknown,unknown,65 and over,65-and-over,speed_fines,Speeding fines,Speed enforcement,Police issued,police-issued,26,0,0,26
fines-09388,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2023,2023-08-01,2023-08-31,Aug 2023,VIC,vic,Unknown,unknown,Unknown,unknown,mobile_phone_use,Mobile phone use,Distraction,Mobile camera,mobile-camera,560,0,0,560
fines-09389,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2023,2023-08-01,2023-08-31,Aug 2023,VIC,vic,Unknown,unknown,Unknown,unknown,non_wearing_seatbelts,Seatbelt non-compliance,Vehicle safety,Mobile camera,mobile-camera,524,0,0,524
fines-09390,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2023,2023-08-01,2023-08-31,Aug 2023,VIC,vic,Unknown,unknown,Unknown,unknown,speed_fines,Speeding fines,Speed enforcement,Fixed camera,fixed-camera,186,0,0,186
fines-09391,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2023,2023-08-01,2023-08-31,Aug 2023,VIC,vic,Unknown,unknown,Unknown,unknown,speed_fines,Speeding fines,Speed enforcement,Mobile camera,mobile-camera,166,0,0,166
fines-09392,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2023,2023-08-01,2023-08-31,Aug 2023,WA,wa,Unknown,unknown,0-16,0-16,non_wearing_seatbelts,Seatbelt non-compliance,Vehicle safety,Unknown,unknown,0,0,1,1
fines-09393,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2023,2023-08-01,2023-08-31,Aug 2023,WA,wa,Unknown,unknown,0-16,0-16,speed_fines,Speeding fines,Speed enforcement,Fixed camera,fixed-camera,2,0,0,2
fines-09394,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2023,2023-08-01,2023-08-31,Aug 2023,WA,wa,Unknown,unknown,0-16,0-16,speed_fines,Speeding fines,Speed enforcement,Mobile camera,mobile-camera,1,0,0,1
fines-09395,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2023,2023-08-01,2023-08-31,Aug 2023,WA,wa,Unknown,unknown,0-16,0-16,speed_fines,Speeding fines,Speed enforcement,Red light camera,red-light-camera,1,0,0,1
fines-09396,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2023,2023-08-01,2023-08-31,Aug 2023,WA,wa,Unknown,unknown,0-16,0-16,speed_fines,Speeding fines,Speed enforcement,Unknown,unknown,0,0,1,1
fines-09397,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2023,2023-08-01,2023-08-31,Aug 2023,WA,wa,Unknown,unknown,0-16,0-16,unlicensed_driving,Unlicensed driving,Licensing,Police issued,police-issued,0,14,42,56
fines-09398,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2023,2023-08-01,2023-08-31,Aug 2023,WA,wa,Unknown,unknown,17-25,17-25,mobile_phone_use,Mobile phone use,Distraction,Police issued,police-issued,48,0,0,48
fines-09399,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2023,2023-08-01,2023-08-31,Aug 2023,WA,wa,Unknown,unknown,17-25,17-25,mobile_phone_use,Mobile phone use,Distraction,Unknown,unknown,0,1,2,3
fines-09400,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2023,2023-08-01,2023-08-31,Aug 2023,WA,wa,Unknown,unknown,17-25,17-25,non_wearing_seatbelts,Seatbelt non-compliance,Vehicle safety,Police issued,police-issued,44,0,0,44
fines-09401,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2023,2023-08-01,2023-08-31,Aug 2023,WA,wa,Unknown,unknown,17-25,17-25,non_wearing_seatbelts,Seatbelt non-compliance,Vehicle safety,Unknown,unknown,0,1,18,19
fines-09402,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2023,2023-08-01,2023-08-31,Aug 2023,WA,wa,Unknown,unknown,17-25,17-25,speed_fines,Speeding fines,Speed enforcement,Average speed camera,average-speed-camera,243,0,0,243
fines-09403,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2023,2023-08-01,2023-08-31,Aug 2023,WA,wa,Unknown,unknown,17-25,17-25,speed_fines,Speeding fines,Speed enforcement,Fixed camera,fixed-camera,1055,0,0,1055
fines-09404,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2023,2023-08-01,2023-08-31,Aug 2023,WA,wa,Unknown,unknown,17-25,17-25,speed_fines,Speeding fines,Speed enforcement,Mobile camera,mobile-camera,5751,0,0,5751
fines-09405,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2023,2023-08-01,2023-08-31,Aug 2023,WA,wa,Unknown,unknown,17-25,17-25,speed_fines,Speeding fines,Speed enforcement,Police issued,police-issued,848,0,0,848
fines-09406,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2023,2023-08-01,2023-08-31,Aug 2023,WA,wa,Unknown,unknown,17-25,17-25,speed_fines,Speeding fines,Speed enforcement,Red light camera,red-light-camera,963,0,0,963
fines-09407,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2023,2023-08-01,2023-08-31,Aug 2023,WA,wa,Unknown,unknown,17-25,17-25,speed_fines,Speeding fines,Speed enforcement,Unknown,unknown,0,0,27,27
fines-09408,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2023,2023-08-01,2023-08-31,Aug 2023,WA,wa,Unknown,unknown,17-25,17-25,unlicensed_driving,Unlicensed driving,Licensing,Police issued,police-issued,40,47,370,457
fines-09409,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2023,2023-08-01,2023-08-31,Aug 2023,WA,wa,Unknown,unknown,26-39,26-39,mobile_phone_use,Mobile phone use,Distraction,Police issued,police-issued,107,0,0,107
fines-09410,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2023,2023-08-01,2023-08-31,Aug 2023,WA,wa,Unknown,unknown,26-39,26-39,mobile_phone_use,Mobile phone use,Distraction,Unknown,unknown,0,2,8,10
fines-09411,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2023,2023-08-01,2023-08-31,Aug 2023,WA,wa,Unknown,unknown,26-39,26-39,non_wearing_seatbelts,Seatbelt non-compliance,Vehicle safety,Police issued,police-issued,63,0,0,63
fines-09412,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2023,2023-08-01,2023-08-31,Aug 2023,WA,wa,Unknown,unknown,26-39,26-39,non_wearing_seatbelts,Seatbelt non-compliance,Vehicle safety,Unknown,unknown,0,0,14,14
fines-09413,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2023,2023-08-01,2023-08-31,Aug 2023,WA,wa,Unknown,unknown,26-39,26-39,speed_fines,Speeding fines,Speed enforcement,Average speed camera,average-speed-camera,581,0,0,581
fines-09414,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2023,2023-08-01,2023-08-31,Aug 2023,WA,wa,Unknown,unknown,26-39,26-39,speed_fines,Speeding fines,Speed enforcement,Fixed camera,fixed-camera,2970,0,0,2970
fines-09415,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2023,2023-08-01,2023-08-31,Aug 2023,WA,wa,Unknown,unknown,26-39,26-39,speed_fines,Speeding fines,Speed enforcement,Mobile camera,mobile-camera,13870,0,0,13870
fines-09416,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2023,2023-08-01,2023-08-31,Aug 2023,WA,wa,Unknown,unknown,26-39,26-39,speed_fines,Speeding fines,Speed enforcement,Police issued,police-issued,1591,0,0,1591
fines-09417,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2023,2023-08-01,2023-08-31,Aug 2023,WA,wa,Unknown,unknown,26-39,26-39,speed_fines,Speeding fines,Speed enforcement,Red light camera,red-light-camera,3479,0,0,3479
fines-09418,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2023,2023-08-01,2023-08-31,Aug 2023,WA,wa,Unknown,unknown,26-39,26-39,speed_fines,Speeding fines,Speed enforcement,Unknown,unknown,0,0,51,51
fines-09419,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2023,2023-08-01,2023-08-31,Aug 2023,WA,wa,Unknown,unknown,26-39,26-39,unlicensed_driving,Unlicensed driving,Licensing,Police issued,police-issued,82,80,590,752
fines-09420,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2023,2023-08-01,2023-08-31,Aug 2023,WA,wa,Unknown,unknown,40-64,40-64,mobile_phone_use,Mobile phone use,Distraction,Police issued,police-issued,96,0,0,96
fines-09421,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2023,2023-08-01,2023-08-31,Aug 2023,WA,wa,Unknown,unknown,40-64,40-64,mobile_phone_use,Mobile phone use,Distraction,Unknown,unknown,0,0,5,5
fines-09422,police_enforcement_2024_fines.xlsx,police-enforcement-fines,2023,2023-08-01,2023-08-31,Aug 2023,WA,wa,Unknown,unknown,40-64,40-64,non_wearing_seatbelts,Seatbelt non-compliance,Vehicle safety,Police issued,police-issued,33,0,0,33
